W_L_Seed,W_L_fg3_percentage,W_L_fg_percentage,W_L_or_percentage,W_L_dr_percentage,label
-7.0,-0.00666319888996,0.000292425976558,-0.0220225046742,-0.0317259731313,1.0
-11.0,0.00372298626939,-0.00240405522353,0.0204885249075,-0.00226451042468,1.0
-1.0,-0.0850376469691,-0.0337215140094,0.0671474356955,0.0351098383777,1.0
-8.0,-0.00576517629339,0.000436446507007,-0.00175244726955,-0.0390476668593,1.0
-3.0,-0.0331918860088,-0.035888644719,0.0497715306009,0.0229207922572,1.0
-11.0,-0.0536531791795,0.00330320770492,0.049982064765,-0.0375773898137,1.0
-3.0,-0.0347725853165,0.016896606816,0.00114765942341,-0.0407063008381,1.0
1.0,-0.0440905757612,0.00472576749136,0.0343240317399,-0.0359802210432,1.0
-5.0,0.00195758879533,0.00488431423068,-0.00249777007855,-0.0273268759089,1.0
-9.0,-0.0298891222364,0.0142941912595,0.0191269932761,-0.011368401358,1.0
-1.0,0.0149879242759,0.0317430697702,-0.039296630126,0.015141357211,1.0
3.0,0.00388802125265,-0.000235664657137,-0.0134642208332,-0.0540136483365,1.0
1.0,-0.0178505506226,-0.000602339370511,-0.00981244404572,-0.0467806794813,1.0
0.0,0.0330323956611,0.0420988519417,-0.0626689174693,-0.0132728543977,1.0
-11.0,-0.0226962881885,-0.0232689949093,0.0344668158839,0.0156668479556,1.0
-3.0,-0.0301643843299,-0.0120000098331,-0.0015939608792,0.0181175199582,1.0
7.0,0.0119064179321,0.00424434032086,0.0214916041822,-0.00426742248246,1.0
8.0,-0.0280455143721,-0.00375588597703,0.0411920799364,-0.0166511997004,1.0
-9.0,0.0342546523938,-0.0124282089872,-0.0548477914096,0.0165294186333,1.0
-9.0,-0.0394443297625,-0.0337088640413,0.101885967349,0.0105520738881,1.0
-8.0,0.040177514099,-0.010781051332,0.0554455703502,-0.00374399193423,1.0
3.0,-0.0812504716075,-0.0481613312218,0.0218257982645,-0.00723817596971,1.0
1.0,0.0243008425831,-0.0282353475229,0.0292708078012,0.0166585985045,1.0
-7.0,0.0185582812254,-0.00772758323809,-0.00132984168652,-0.0333561992268,1.0
1.0,-0.015542946284,-0.0313830707288,-0.00317929757813,0.0304006909734,1.0
8.0,-0.0241923943898,-0.0526302832798,0.0260699968964,0.0243405082091,1.0
-4.0,-0.0220601423434,-0.0068594505087,0.0615636568271,0.107709914775,1.0
7.0,-0.0196844280214,-0.0112276590075,0.0450542556747,0.0200614988897,1.0
-3.0,0.102484117217,0.110325753736,-0.0910174008977,0.00141566618919,1.0
-13.0,0.0631724282918,0.0410604595362,-0.0304156506732,-0.028463029449,1.0
-5.0,0.00128731807186,-0.0313216965882,0.00898771828617,-0.0465813796749,1.0
-1.0,0.070759784109,0.0136948106317,-0.0434810942935,-0.0528019866066,1.0
13.0,-0.0324246954889,0.00155187732837,0.0187730487702,-0.0275864086378,1.0
8.0,-0.00593108887662,0.0187653250251,0.0119268280809,-0.0311158204486,1.0
-11.0,0.073074115894,0.036360450286,-0.0272633129855,0.069154054491,1.0
-8.0,0.054989966527,0.0408273581956,-0.0806010042518,0.0281922574332,1.0
-12.0,0.061163387679,0.0253668139131,-0.00868977487876,0.045904260825,1.0
-3.0,-0.0348853622574,-0.0249442321021,-0.00912623544121,-0.0314617913772,1.0
-15.0,0.0753207933417,0.0674268380896,0.0392794718679,0.00907300996159,1.0
-8.0,0.0791179330788,0.0552498535375,0.0321119055266,0.0387612965707,1.0
3.0,-0.00112528891282,-0.00430833602748,-0.000286316205212,0.00705142012883,1.0
-15.0,0.0252387083529,0.0495988526745,-0.022347718099,0.0531532301726,1.0
-7.0,0.00197637784094,0.0422277411867,-0.0131688124396,0.069564175352,1.0
-13.0,-0.0460813871758,0.0124231294924,0.00430954039141,0.0293580180728,1.0
-5.0,0.0367754507379,0.0485635558355,-0.0201959404022,0.0568112935754,1.0
5.0,-0.0154185077176,-0.0159417378325,0.0955735873129,0.0428711570735,1.0
7.0,-0.00128985726091,0.0171916845213,0.00256800940248,-0.0277080720883,1.0
-1.0,0.0234266750308,0.0231403614349,-0.00213106814286,-0.0540780664309,1.0
-13.0,-0.0160193677578,-0.00257538333787,0.00516780922548,0.0732800282493,1.0
-8.0,-0.0140068884096,-0.00320001420702,-0.00888996071205,0.0306377286981,1.0
-4.0,-0.00909109704704,0.00363774871074,-0.0168269653622,0.0212758575893,1.0
-3.0,0.00512983086137,0.00104416962328,-0.0142324177039,0.0265646031242,1.0
1.0,-0.058041349153,-0.0627566935146,-0.00859127799995,0.00169161475706,1.0
0.0,-0.0210964312655,-0.00301939109479,0.0318797581356,0.0730140712098,1.0
0.0,-0.0615398762458,-0.0196459058428,0.00547703259084,-0.0456441980231,1.0
0.0,-0.0226751870903,-0.0567756374604,-0.00604502797803,-0.00312972584186,1.0
0.0,-0.0165466186841,-0.0208433344188,0.0169890727374,0.0114817243099,1.0
5.0,-0.00550918038274,-0.0162413515933,0.0396481556866,0.0281714315378,1.0
-3.0,-0.0501399263506,-0.0260907806861,0.0550970470378,0.0065018732559,1.0
-3.0,0.0104645494732,-0.0239741815619,0.00360968069731,-0.0131889654378,1.0
5.0,0.0207961321225,-0.0111944725774,-0.015903456837,-0.0217890650555,1.0
4.0,0.0317861516537,-0.025646609494,0.0204276993532,-0.00520768604561,1.0
3.0,0.000184035359166,-0.0268932401534,-0.00838577434463,-0.0307971266329,1.0
6.0,0.014099899053,-0.0179320518249,-0.0340000241217,-0.02161962745,1.0
-1.0,0.0474775810964,-0.0058965230297,-0.0766893432235,-0.0151678204322,1.0
5.0,0.0628975767569,0.0190253734893,0.0232129658776,0.00792425419919,1.0
8.0,0.0407284677726,0.0287154785523,-0.0259982590563,0.00653788607725,1.0
1.0,0.0107764853283,-0.000418628575733,0.0362512962713,0.00195077471866,1.0
-15.0,0.0266974575255,0.0243495580774,0.0143091730543,0.0206393903356,1.0
-8.0,0.0261127290741,0.00633215285305,-0.00593992949382,0.00833515210331,1.0
-3.0,-0.0297205907955,-0.0265412666928,0.0475994483659,0.0203901420627,1.0
-10.0,-0.0145510798326,-0.00324749665216,0.00850331278587,0.0135367846909,1.0
7.0,0.046850185392,0.0503416621355,-0.0428687084342,0.017328978406,1.0
-9.0,-0.0181662078245,0.0207063856963,-0.00356124206116,-0.00361712673806,1.0
-1.0,0.0402028717193,0.0284831037362,0.0416019607856,-0.0157661615375,1.0
-13.0,0.0279927232805,0.0385381377429,-0.0303306285996,-0.0215757865921,1.0
-5.0,0.0741804866165,0.0431351895412,-0.0881118211301,-0.0373375428866,1.0
-9.0,0.0595223469967,0.0320432666587,-0.082747592412,-0.0468625211162,1.0
-9.0,0.0317724109399,0.0269041794851,0.0115902478229,0.0600725804218,1.0
-8.0,-0.00260240437241,-0.00116975090394,-0.000744612036284,0.0198672157702,1.0
3.0,0.0165394023122,0.020658585307,-0.0210125929582,-0.0116683998884,1.0
7.0,-0.0271047930783,0.0540270855986,-0.0204196243994,0.0159408855512,1.0
-3.0,0.0371282968809,0.00296505735346,-0.0318625232353,-0.0191180252356,1.0
1.0,0.0254320373273,0.020650905323,0.00866582779561,0.00241385428442,1.0
-9.0,-0.0347400516068,-0.0617653977072,0.00400645468054,0.0305269389928,1.0
-8.0,-0.00820411606479,-0.0765585531588,0.0580481217503,0.0158939950137,1.0
-7.0,0.01384528019,-0.0101487054461,-0.0274521199545,0.0602558359977,1.0
-11.0,0.00945136820614,-0.0268138701657,0.0456584846953,0.0110975400961,1.0
-3.0,-0.0660591483108,-0.0168845609208,0.100815682271,-0.000109951432431,1.0
-13.0,0.0325049134639,0.0267058603229,0.016420481142,0.0504312505545,1.0
-13.0,-0.0106045599768,-0.0408988706334,0.0156347677968,-0.0334413356038,1.0
-5.0,-0.0250997535172,-0.0152241787773,-0.0161846299733,0.0101890889945,1.0
-4.0,-0.00780981673322,0.00670560501614,-0.0869153032077,0.0130417481485,1.0
1.0,0.0275502669228,-0.0118905037537,-0.0587781206696,-0.0590829016374,1.0
-15.0,-0.0457797179814,-0.00774542027206,0.0569697340953,0.0485852458547,1.0
-7.0,-0.0318691331423,-0.0214355593034,0.0501292462533,0.0182129052609,1.0
-3.0,0.0115359998153,0.0404035056992,-0.00613629636586,0.034187895712,1.0
-5.0,0.0435505522846,0.0209903621693,0.0877686307616,-0.0537292141113,1.0
3.0,-0.0410865471457,-0.0500513912928,0.101167534491,-0.0387442700371,1.0
-11.0,0.050835107305,0.0394048219452,-0.0750270172274,0.0437275514421,1.0
-1.0,0.015902521656,0.0244509686379,0.00641779736049,0.0282411857461,1.0
-11.0,0.02712067405,0.0174622480393,-0.0539083401374,-0.0116623603179,1.0
-3.0,0.0187682630749,0.00738304709317,-0.0687365303036,0.00170257022581,1.0
-13.0,-0.0365178853393,0.0114265191114,0.0821405544278,0.0768100779759,1.0
-1.0,0.00246342847766,0.0146431910403,0.0412918066697,0.0188270386055,1.0
7.0,-0.01330416417,-0.00641238022009,0.0412270242374,-0.0434878105083,1.0
4.0,-0.0221974525015,-0.0210496132775,0.0373572301766,0.0101157593799,1.0
6.0,-0.0589237731108,-0.024313168514,0.0983897991995,0.0417022991073,1.0
6.0,-0.0413784593854,-0.00431605942865,0.094757864142,0.0291832401614,1.0
-1.0,-0.0250105084814,0.0094270146557,-0.000367062913221,-0.0295419473386,1.0
11.0,-0.0134395016814,0.00668778605588,-0.0182656690101,0.039561474896,1.0
-5.0,-0.0146325033495,0.0370576367647,0.0163851731633,0.0238210135049,1.0
7.0,0.0119444813648,0.0420777541701,0.0059835151898,0.00420742942095,1.0
3.0,0.0366289484201,0.00474933250634,-0.0192315590967,-0.017308070072,1.0
8.0,0.0236760294427,-0.0276395248017,-0.03951251919,-0.0163941425871,1.0
-9.0,0.0704950539529,0.049586389227,-0.0230041836506,-0.0320894055043,1.0
-8.0,0.042051751051,0.0293818684762,-0.0592717234556,0.0010882502416,1.0
-15.0,0.0365161928418,0.0151661082755,-0.00142897996629,0.0284022605085,1.0
-7.0,0.0237475788648,-0.0209098461904,-0.00131582409587,0.0733719301821,1.0
-15.0,0.0140323185716,0.0543675146454,0.0194172530638,0.0896933417737,1.0
0.0,-0.0298509983572,-0.0284368990374,0.0232223641975,0.0310296719134,1.0
0.0,-0.0326145919435,-0.0333181953878,0.00933984255404,0.0025164760516,1.0
0.0,-0.05101514111,0.0085947413236,-0.00732615866047,-0.00327310599471,1.0
5.0,0.0454093127237,0.0194634967059,-0.0636675655492,0.0100633382793,1.0
0.0,0.00939609105702,-0.00734194198664,0.0141975602709,-0.0126254594055,1.0
-13.0,0.0378014345375,0.0417673093316,-0.0174124481797,0.102597453031,1.0
-8.0,-0.0138215041561,-0.000986593192056,0.0021776956627,0.0740003460962,1.0
-4.0,0.0112833443963,0.0112729706015,0.0178424408909,0.0584943538759,1.0
-7.0,-0.0211156975843,-0.0102853430804,0.0323638123916,-0.0518759653229,1.0
-5.0,0.022590796612,0.00513669333757,-0.0080223110477,-0.0182592130602,1.0
-1.0,0.0143669479335,0.00190602577136,0.00262679853703,-0.0070898579706,1.0
-9.0,-0.0507141417985,-0.0135465072559,0.0361852618042,0.0472235441312,1.0
11.0,-0.065510916149,0.0406875497065,-0.085633464299,-0.00526271991221,1.0
-15.0,0.0403628698564,0.0602201392378,0.012992800803,0.0115417348403,1.0
-7.0,0.00724284770211,0.0139011132173,0.00980108083599,0.0219200213565,1.0
-4.0,0.0263354000415,0.0581175696181,-0.0414018592728,0.0333503811405,1.0
-2.0,-0.0407995826952,-0.039745895007,0.0802458160842,0.0449499160456,1.0
-1.0,0.0153518676226,-0.0158391618081,0.00753189995241,0.0137921525662,1.0
7.0,-0.0273322370115,-0.029825275407,0.0198336205897,0.00921398677166,1.0
-9.0,0.00402869811039,0.0463903412345,0.0270049361598,-0.00514774010187,1.0
-1.0,0.00107697375925,0.0282519049652,0.0167280328349,0.0548674976851,1.0
-11.0,-0.0155516317874,0.0190943809017,-0.0175804715901,-0.0237243681789,1.0
-3.0,0.0258164135712,0.0659530927722,-0.0673951665788,-0.0449483363786,1.0
-4.0,0.0422245419921,0.0645799234031,-0.0591579974376,-0.06129411702,1.0
3.0,0.0413022676554,0.0676236081213,-0.0101837455774,-0.00210811947053,1.0
11.0,-0.0278182337439,-0.0519852250797,0.0471328215088,-0.00860581385263,1.0
5.0,0.000487099242926,-0.0433785402758,-0.0109201912707,-0.018029441238,1.0
-3.0,0.0171525577549,0.00965324081854,-0.00153515092436,0.0251071091202,1.0
-7.0,0.0296590586912,-0.0118381105847,-0.0376033187751,0.0358537699491,1.0
1.0,0.0664330705182,0.0260454217176,-0.0256208153103,0.0269241067583,1.0
-15.0,-0.0216470069303,-0.0212038117019,0.0393576986295,0.0588604931371,1.0
-5.0,-0.000887544602008,0.0451854995216,-0.0310235792361,0.0022642411552,1.0
-8.0,0.0332200407204,-0.00114135885542,0.00541146370743,0.0123005081172,1.0
-15.0,-0.00202671904832,0.0541419092517,0.0233136850338,0.0153972800727,1.0
-7.0,0.061603297273,0.083044587861,-0.0209384704517,-0.0176679092852,1.0
-4.0,-0.0238979139085,0.0212741612886,0.0301079661682,-0.0555983040901,1.0
-1.0,-0.0286893542056,-0.0172802808101,0.0273531250658,-0.0561436366402,1.0
-6.0,0.00321116510327,0.0291745791319,0.00982627748329,-0.0556382697112,1.0
0.0,0.0309320714893,0.0237803514502,0.0322897415443,-0.0313879621621,1.0
-13.0,0.0434258802356,0.0904499299403,0.0179208679316,0.0104669905756,1.0
-5.0,0.0774202309812,0.0893467859425,-0.0412015580811,0.0345124464449,1.0
-9.0,0.0583215839992,0.0790163805586,-0.0235743062705,0.0355165890694,1.0
-3.0,-0.0514595430556,-0.0409078662719,0.0530688063569,0.00810611818084,1.0
-13.0,-0.01603078239,-0.025181599257,-0.0229214489189,0.0137609954694,1.0
-9.0,-0.0900590142011,-0.0194875360777,0.0391299263141,0.00574395702731,1.0
-1.0,-0.103146124873,-0.0581613675654,0.0675646615052,-0.0126293201207,1.0
-4.0,-0.0573381604426,-0.00989993055029,0.0094887639231,0.0153256741409,1.0
-9.0,-0.0139825426615,-0.0147436461059,-0.0330115548849,-0.0348829438855,1.0
-3.0,0.0385705316312,0.0348888359679,-0.00075530552121,0.0101158862806,1.0
5.0,0.0204306137057,0.00857685124994,0.00317022837194,-0.0334212851031,1.0
4.0,0.0341571061867,0.0361382972988,0.0161762128768,0.0285647065146,1.0
3.0,0.0839701756683,0.0427658473068,-0.0172217769727,0.0209238907131,1.0
-7.0,0.0816323231358,0.0298614390314,0.0166666292581,0.0140023350466,1.0
-11.0,-0.0074048868044,-0.00655034165084,-0.0116319996639,-0.0167542864476,1.0
-8.0,0.00779975731336,-0.0262320446595,0.034007447307,0.000192656705746,1.0
-1.0,0.0211367685224,0.0195445343124,0.00399319820434,-0.0137050107918,1.0
-1.0,-0.0176178328019,-0.021362107476,0.0574463836786,0.0275084306272,1.0
-13.0,-0.0131341216,-0.00943907030471,0.0276985294032,0.101862783407,1.0
-7.0,-0.0104408623667,-0.0222904802794,0.0533036211968,-0.0137635026261,1.0
1.0,-0.0486458744438,-0.0255318033313,0.0959654629521,-0.0106757113454,1.0
-3.0,-0.0549892056645,-0.0238713215088,0.00716024099022,0.0725416574141,1.0
5.0,-0.00503244884182,0.0057771761046,-0.00433543891537,0.0321542116773,1.0
-15.0,-0.00895390871329,0.0380347832486,-0.0395739819908,-0.00753151426724,1.0
-7.0,-0.0143866713472,0.0211749734902,0.00800844876991,0.0359695211957,1.0
-3.0,0.00955015157985,0.00267803486241,-0.047351769472,0.00184565149897,1.0
-1.0,-0.00106912535113,-0.00768185914987,-0.0189437372767,-0.0505611921644,1.0
0.0,0.00689854691266,0.0085583504608,-0.0516121278143,-0.00310194120732,1.0
0.0,-0.021739318988,0.0130960237934,0.0128197794845,0.074033695772,1.0
0.0,-0.0588111830728,-0.0240937829168,0.0313963029274,0.0636152106485,1.0
5.0,-0.0446298140458,-0.0496801409663,0.00184043111675,0.058276242079,1.0
0.0,-0.0213632480721,-0.0222420066318,-0.0245470589909,-0.0296317818092,1.0
0.0,0.0502766055471,0.0207046213425,-0.0367556073317,-0.00644431354269,1.0
7.0,0.0281044549467,-0.015066342038,-0.0394342213317,-0.0177583746422,1.0
1.0,0.0331373622383,0.0125048560849,0.00475248342808,0.0191200217666,1.0
1.0,-0.0312567618307,0.0345020631772,-0.0560173794127,-0.00873095211518,1.0
-9.0,0.0392166362977,0.00618466814687,0.00857824687964,-0.0845319144751,1.0
-8.0,0.0320945388532,-0.0107498482583,-0.0361405502882,-0.099247973555,1.0
5.0,0.0110751394184,0.0350669559658,-0.0398311601642,0.0212186290312,1.0
8.0,0.00750923808784,0.00430384179262,0.00907078744103,0.0327043987158,1.0
-7.0,0.0526027010578,0.0508641267493,0.0100729287144,0.00064517194814,1.0
1.0,0.0493155889419,0.0219228584655,-0.00979097373213,-0.00782096020142,1.0
-9.0,0.0110258614176,0.043319807297,-0.0259193794146,-0.0222140123954,1.0
-8.0,-0.0138651359712,0.0428884015696,-0.0116246975046,-0.0563283915668,1.0
-15.0,0.0691082175442,0.0275642783203,-0.014664382865,0.0503713339852,1.0
-8.0,0.0623774318462,0.0333721089496,0.0188820152061,-0.0142781811628,1.0
-4.0,0.0463467372383,0.00540876015232,0.0135579740988,0.0249010848685,1.0
-9.0,-0.0236021773177,-0.00101141341697,0.0139661295567,-0.0165790766459,1.0
-11.0,0.0467738022811,0.040499123205,-0.0271450510909,-0.00844316290963,1.0
-8.0,0.0445311715503,0.0414875364616,-0.0228643015125,-0.096196372536,1.0
-15.0,-0.0263783488744,0.0094266654811,0.0263398754454,-0.018224273828,1.0
-8.0,-0.00204428724819,0.0562516568506,0.0190567538414,0.0271763773392,1.0
-4.0,-0.0944347123548,-0.0211457214088,0.00883865525008,0.00695555650328,1.0
-5.0,-0.0471599527134,0.0101123973508,0.0265658904196,0.0278252749818,1.0
-9.0,-0.0433591768102,0.0533500244717,0.00457290377632,0.0308125439033,1.0
1.0,-0.0592858627546,-0.0328402846017,0.0045534225176,0.00153678780895,1.0
-11.0,0.0196100791226,0.0492565624277,-0.0171243010914,-0.0238106636563,1.0
-15.0,0.100247815152,0.0699016446512,-0.0589907965887,0.0114789440286,1.0
-8.0,0.0189716988041,0.0239510302267,-0.0210035366415,0.0294720762133,1.0
-3.0,0.0231512675584,-0.0109576271124,0.0223325310567,0.0495656530963,1.0
7.0,-0.0152500534691,0.00678218599532,0.00568866299178,0.056224924413,1.0
9.0,-0.04472985766,-0.00154759616817,-0.0158180052807,-0.00891027538356,1.0
-3.0,0.0432941532986,0.042447242881,0.0133984480395,-0.00209808723797,1.0
-7.0,0.00875102029276,0.0395805801295,-0.0267679114809,-0.0334151994511,1.0
-8.0,0.0515551695743,0.0252611979874,-0.0149300276692,-0.0352870687756,1.0
13.0,-0.0427409608243,-0.0369222096677,-0.0285562515662,-0.020503536833,1.0
5.0,0.0375142747622,0.0206694885813,-0.0873629739931,0.0224266507356,1.0
-5.0,-0.0197245968993,0.00518031962689,0.0483390760916,-0.0122854432317,1.0
-8.0,-0.0144596660329,-0.0169280297331,0.000669128012982,-0.0258450468365,1.0
-1.0,0.00303631113728,0.0368097490524,-0.0212600019202,-0.0206597282279,1.0
-13.0,0.0789865902097,0.00995598046934,-0.0337278963643,-0.0366821186025,1.0
-8.0,0.0705386725299,0.00637723409353,-0.0224151072049,-0.0143298474582,1.0
-1.0,0.0725340660785,0.00819284714955,-0.0365736923469,-0.0147656877941,1.0
1.0,0.0759403032589,-0.00364202680135,-0.022043002409,0.0243093789126,1.0
-15.0,0.0247279774786,0.0498387936466,0.0478894167102,0.00273610033014,1.0
-7.0,0.0275703013751,0.00783950113332,0.0299567592112,-0.0391288028002,1.0
-3.0,-0.0426320992348,0.00267853383,-0.00277039509191,0.0292922222425,1.0
11.0,0.0552506069494,0.0366301940501,-0.0757916187984,-0.0351712469779,1.0
-1.0,-0.0232262469926,0.0295573333072,-0.0551039279424,0.0075195064643,1.0
3.0,0.00985585364523,-0.0336641265567,0.0285660846158,-0.0852659393766,1.0
-5.0,-0.0272065657424,-0.0210233861679,0.0322916623007,-0.072744542492,1.0
-1.0,-0.00841584631809,-0.0593456373294,0.0293533951757,-0.0575268020124,1.0
9.0,-0.0440297423478,-0.0627484422434,0.0406157304085,-0.0476353564604,1.0
-11.0,0.00456779508923,0.00517582797921,0.0195627100333,0.0477036104457,1.0
-8.0,-0.0212497661753,-0.00205033628796,0.110461227654,0.0143059663162,1.0
3.0,-0.0261014540198,0.013943599563,0.016534667283,0.0284271314326,1.0
-13.0,0.0190115317728,0.0181577968682,-0.0392898469516,0.0220332849212,1.0
-5.0,-0.0419149531908,0.020189254021,-0.0348121572654,0.0370843828892,1.0
-1.0,-0.0389944429034,-0.00805780798357,-0.0138304004797,0.0308013038503,1.0
1.0,-0.0807537886344,-0.0220178244455,-0.0207545628343,0.00214844714584,1.0
0.0,-0.0840013630643,0.00986802341033,-0.0159597752975,0.0252726292722,1.0
1.0,0.022227601312,-0.0114177539716,-0.0518253170583,0.0197456072398,1.0
-3.0,0.0241938433746,-0.0238418113557,-0.0090631712549,-0.00486640140464,1.0
5.0,0.00175102728155,-0.0220279630834,-0.00491916160088,-0.0315496386154,1.0
-13.0,-0.000737826131523,-0.0212393160397,0.0561454669312,-0.000641623607858,1.0
-0.0,-0.0420800117651,0.0161231699551,0.022393418091,0.0307470775163,-1.0
15.0,0.00685928807104,-0.0171905612895,0.00129024669025,0.0428175771629,-1.0
8.0,0.0188885465075,0.00718820767135,-0.0156389433316,0.0255658788371,-1.0
4.0,0.0329953010216,-0.0125761513043,-0.0455776502402,-0.00857230127534,-1.0
-3.0,0.0150647220804,-0.0422224856283,-0.00621132424656,0.030594855407,-1.0
-5.0,0.00743232951769,-0.00804051751029,-0.00931189931947,0.0176968416788,-1.0
1.0,-0.0253706282047,-0.0102338000835,-0.0093500169416,0.00331950606211,-1.0
7.0,-0.00599024358119,-0.00373550040184,-0.0254148062118,0.0517880919777,-1.0
-1.0,-0.0252735358521,-0.029501932541,-0.000202916154967,0.00970225646699,-1.0
11.0,-0.00512939382778,0.0483329436744,-0.0187193843605,0.00500174864502,-1.0
8.0,0.0118867062295,0.0467888141442,-0.0263608459383,0.00125625772649,-1.0
-1.0,-0.0174668308161,-0.0649830983604,-0.00272225135344,-0.00880109481907,-1.0
9.0,-0.00379959265333,-0.0203431990872,0.0459484329208,-0.0547353531276,-1.0
13.0,-0.0172387963363,-0.0310476774208,0.0126665831951,-0.00593115025824,-1.0
8.0,-0.0122669738918,-0.00565329518569,0.0123102082262,-0.02590101665,-1.0
1.0,0.0249515664217,-0.0277729143516,-0.00183476111651,-0.0431505801816,-1.0
-1.0,0.0104171661908,-0.0237705842413,0.00308519621965,-0.0187087562407,-1.0
1.0,0.0506242262702,-0.0026580696557,0.00469502699782,-0.0334844067474,-1.0
11.0,-0.0289356523707,-0.0252208306748,-0.00473815790197,0.0714601298421,-1.0
3.0,-0.0322372424585,-0.0411877970611,-0.00772599770845,0.0220993010054,-1.0
-1.0,-0.0259254005936,0.0173965208856,-0.0228871462351,0.0585139703643,-1.0
-2.0,-0.0421684173106,0.0024552745603,-0.0125579297247,0.0183216066355,-1.0
5.0,0.0358190936344,0.0297738926912,-0.0379970499921,-0.0173505990078,-1.0
7.0,-0.0230005703752,0.023322807845,0.014904624657,0.00795446357485,-1.0
-1.0,-0.0117487444691,0.0339779623654,-0.0139293741764,0.0516148278887,-1.0
15.0,-0.0596078227235,0.0132518539884,0.0255757796201,-0.0498039572625,-1.0
7.0,-0.0152906022022,0.0225203753499,-0.0228898811197,-0.0550475912747,-1.0
11.0,-0.000502650272556,0.0315089473478,-0.0589668186737,-0.0736476587403,-1.0
9.0,0.0198749575953,0.0279059551395,-0.0211702266045,0.000407075924021,-1.0
-9.0,0.0107318580017,-0.0095847270134,0.0543395733148,-0.030169526677,-1.0
7.0,-0.02284172942,0.000296141015456,0.00632150855379,-0.0164325910128,-1.0
8.0,-0.00678039959408,-0.00422378117273,0.00666386196987,0.00458025503729,-1.0
-3.0,0.00728333470465,-0.0234104634646,-0.0142437517446,0.0476470758509,-1.0
-8.0,-0.0141765747556,-0.0120909087668,0.0363486406249,0.0544053303536,-1.0
-7.0,-0.0451179122911,-0.00615212264435,0.0721120834705,0.057727659077,-1.0
-8.0,-0.0314958269779,-0.0187022353239,0.0637415364816,0.0547168056251,-1.0
13.0,-0.0300884844869,-0.018694004403,0.0129323247308,0.0271576455803,-1.0
3.0,-0.0184180814745,-0.0110554028739,0.0346312793671,-0.00615345904003,-1.0
15.0,-0.0087809227403,-0.029724388069,-0.00692896737186,-0.0369746372448,-1.0
8.0,0.0482736961663,-0.0286325482147,-0.0205347806593,0.0480710539357,-1.0
4.0,0.00984774133633,-0.0209142912754,-0.0305888532856,0.00632393925822,-1.0
9.0,-0.00568493995641,-0.00221703214106,-0.0115723444083,-0.0238197850483,-1.0
5.0,-0.0353171013201,-0.00104862082736,-0.041883723376,0.00274126987907,-1.0
-3.0,-0.0403472873034,-0.0124789556824,0.0157723076624,-0.0272052771112,-1.0
3.0,-0.034132549815,-0.00825421011678,0.0264271543105,-0.0420779334661,-1.0
-5.0,0.0274675592151,0.0234409064401,-0.0170002926395,-0.0593074871154,-1.0
-1.0,0.0363547700372,0.0111937151033,0.0109711492716,-0.0415075372188,-1.0
5.0,0.065702901479,0.0243284643054,-0.0447440800554,0.04147289947,-1.0
13.0,0.0428247115145,-0.0259553845658,-0.00185517223695,-0.0814590220671,-1.0
5.0,-0.0214820677581,-0.0713398402627,-0.00709594693725,-0.0355284605926,-1.0
-1.0,0.0567974131225,0.0533169380117,0.000143967756648,0.00730518447538,-1.0
11.0,0.00608280567707,-0.0190932652343,-0.0300052827906,0.0112189469711,-1.0
3.0,0.0199147532005,-0.0278203954104,-0.00223357588245,0.0155209189116,-1.0
7.0,0.0165284664207,-0.00205767509994,-0.00698749248894,-0.0188254375275,-1.0
-2.0,0.0520913219443,-0.0258925844632,-0.0145205369701,0.0538698421443,-1.0
-2.0,0.0100741402836,-0.0231729823544,0.0333550300295,0.0280582973288,-1.0
-1.0,0.00150948869878,0.0152200699663,0.000955656839389,0.0311128392358,-1.0
15.0,0.0142862129489,-0.0161717085357,-0.0458301307531,-0.0621884641517,-1.0
8.0,-0.0307846795153,-0.0139446388068,-0.0681791521021,-0.0126077637693,-1.0
4.0,0.0377194906737,0.0259469087793,-0.0244731259536,-0.0168854110538,-1.0
6.0,0.0152170280752,0.00529447875662,-0.0534590326195,0.039926227896,-1.0
-1.0,-0.00462072963594,0.00341484517372,-0.0164390669591,-0.0729951119955,-1.0
13.0,0.00218789091363,0.000761363080911,-0.0260684069641,-0.0675697076851,-1.0
11.0,-0.0309911182471,-0.0187159327272,-0.00467015937569,-0.00349933768959,-1.0
-0.0,0.000986012636729,0.00752749403105,-0.00360327984675,0.043361574566,-1.0
1.0,-0.0612881173936,-0.00655757052954,0.0206769759146,-0.000775557246563,-1.0
-7.0,-0.0120993884032,0.0326158638303,-0.00248706471216,0.0310268410944,-1.0
-3.0,-0.0712667761287,0.00905193619867,0.0309888065336,-0.017493572282,-1.0
13.0,-0.0723115898026,-0.0523071804418,-0.0378434727137,-0.00573834017619,-1.0
5.0,-0.0339950792005,-0.00885271010901,-0.0229091919542,-0.0334338384651,-1.0
4.0,-0.0295442395193,-0.0332545456488,-0.0463234133055,-0.0180806982612,-1.0
6.0,-0.0118681453867,-0.0284563131129,-0.0412528810114,-0.0259996766257,-1.0
-1.0,-0.0248422191772,-0.00738918792321,-0.0159492105933,-0.0663668061091,-1.0
1.0,-0.0174370617259,-0.00916601045097,-0.0486873757499,-0.0129701158586,-1.0
