Season,Team1,Team2,W_L_Seed,W_L_dr_percentage,W_L_fg3_percentage,W_L_fg_percentage,W_L_or_percentage,label
2011,1287,1257,9.0,0.0249395967032,-0.00662559090137,0.00845107387187,0.0482889577793,1.0
2011,1338,1421,-15.0,0.0546749349763,0.0625220956218,0.0221291269184,0.0521639370116,1.0
2011,1350,1435,7.0,0.00416021389079,0.0306384704359,0.00725509494312,-0.0282949997983,1.0
2011,1350,1287,-1.0,-0.0288231511427,0.053741124349,0.00688411605176,-0.0883840997628,1.0
2011,1361,1294,-13.0,-0.0111635950687,-0.060066669515,0.0294554656531,-0.00415568937298,1.0
2011,1361,1396,-5.0,0.00674278987174,-0.0227013050827,0.00911267401794,0.0291493993156,1.0
2011,1396,1336,-3.0,0.0287674413439,0.0127424491512,0.00539485666846,-0.000422053840658,1.0
2011,1417,1277,-3.0,-0.0167925303638,-0.0298207268002,0.026326970874,0.00675518644276,1.0
2011,1452,1155,-7.0,-0.0334533013986,-0.0290801497244,-0.0225741172468,0.0490835147946,1.0
2011,1458,1125,-9.0,-0.0122502257474,-0.00692508995733,-0.0160199156515,-0.0277107172052,1.0
2011,1458,1243,-1.0,0.00645126502527,0.00245463435386,0.0156064174213,-0.0608284015559,1.0
2011,1112,1272,-7.0,0.0171504611687,0.0851719335271,0.0237555059596,-0.0229724299258,1.0
2011,1112,1400,1.0,-0.023418121183,0.0370062763143,0.0171171634912,-0.0448599683719,1.0
2011,1112,1181,4.0,0.00199088787485,0.026051038282,0.00406544296452,-0.0136301015662,1.0
2011,1181,1214,-15.0,0.00114107335962,0.0640756623754,0.0633808122091,0.00775807347239,1.0
2011,1181,1276,-7.0,-0.00683372462615,0.0210983866152,0.0236053132496,0.0558255287886,1.0
2011,1199,1401,3.0,0.0131390670662,0.00524943918581,-0.00761634500065,-0.0145097306959,1.0
2011,1199,1323,8.0,0.0293324147358,-0.0536669692198,-0.0288355251719,0.019568041333,1.0
2011,1206,1437,-1.0,0.00232729447969,0.0400607956059,0.0309615269013,-0.0293900258472,1.0
2011,1228,1424,1.0,-0.0204835587176,0.0591863747887,0.00884484607489,-0.0204887590298,1.0
2011,1242,1131,-15.0,0.0364234709208,0.0386588801091,0.10822294679,-0.0201978111292,1.0
2011,1242,1228,-8.0,0.0313327847976,0.000750011582803,0.0421901643305,0.024898304708,1.0
2011,1242,1350,-11.0,0.0324605613645,-0.0102900567613,0.0485887310344,0.0357856972227,1.0
2011,1266,1462,5.0,-0.0530426468186,0.0205425206062,0.00472798548808,0.0258335649365,1.0
2011,1266,1393,8.0,-0.0309771660388,-0.0018954975826,-0.00493545306094,4.49368615821e-05,1.0
2011,1276,1397,-1.0,0.00284806457988,0.0571371368415,0.00879463256362,-0.0909907684366,1.0
2011,1314,1254,-13.0,0.0354233274202,-0.0477742753675,-0.0192737916408,-0.0128297997103,1.0
2011,1314,1449,-5.0,0.0147977260882,-0.0409183010425,-0.0204650862322,0.0116338559289,1.0
2011,1314,1266,-9.0,0.0460264315472,-0.0302518978474,-0.0196259798269,0.0114075362848,1.0
2011,1323,1103,-13.0,0.00822223261778,0.028228201383,0.032517055295,0.0268938687267,1.0
2011,1326,1427,-15.0,0.0138002654134,0.0411403340653,0.0653302586288,0.00542584630597,1.0
2011,1326,1206,-7.0,-0.0168688127912,0.0155466136182,0.020379221413,0.00515174233605,1.0
2011,1345,1389,-11.0,-0.0151631935526,0.0262855924639,0.0435722231923,-0.0258293679883,1.0
2011,1393,1232,-11.0,-0.0276663611177,0.00372562903829,0.0462293096911,0.0180799620629,1.0
2011,1400,1324,-9.0,0.0418146077407,-0.0101299100709,-0.0394629968352,0.0304910954713,1.0
2011,1449,1208,-3.0,-0.00963105274327,0.024137314761,0.0145937928337,-0.00610287035837,1.0
2012,1140,1233,0.0,0.0708253195896,-0.0507086544607,-0.0387054627053,0.00423062753148,1.0
2012,1443,1290,0.0,-0.0176790961733,-0.0176215927577,0.00174949803769,0.00229798776845,1.0
2012,1378,1143,0.0,0.00579128803072,-0.0428372994832,-0.0459829264898,0.0314485776698,1.0
2012,1378,1396,7.0,0.0306973249467,-0.0929456362536,-0.0417998592895,0.0319206647969,1.0
2012,1436,1249,0.0,0.0111967516941,0.000494849716507,0.00817884121467,-0.0251141588373,1.0
2012,1124,1355,-11.0,-0.00746521842843,-0.0315011864603,0.000473484138718,0.0366222958775,1.0
2012,1124,1160,-8.0,-0.0348331848485,0.0358548254822,0.0272224500057,0.033176776062,1.0
2012,1124,1462,-7.0,-0.0186489801543,0.0293435553647,0.0122282615133,0.0234571044732,1.0
2012,1160,1424,5.0,0.00677139164904,-0.0329975610111,-0.0196370625392,-0.00932004579583,1.0
2012,1211,1452,-3.0,0.0349557253881,0.076650124107,0.0316747481336,-0.0459951607391,1.0
2012,1231,1308,-9.0,-0.00335227835723,0.110885734145,0.0180350974641,-0.0515295041767,1.0
2012,1231,1433,-8.0,0.00744863952821,0.0956669835407,0.0758719262149,-0.0163397019053,1.0
2012,1235,1163,-1.0,0.0171119235705,0.0400093308514,-0.00354114141979,-0.0219356684177,1.0
2012,1243,1379,-1.0,-0.00368070916688,-0.00440644137354,0.0341822059454,0.0149204398203,1.0
2012,1246,1443,-15.0,0.0290283943816,0.0466295262026,0.0786197204907,-0.00395932233535,1.0
2012,1246,1235,-7.0,0.00841435514942,-0.0184938374328,0.0297879264108,0.0242829887478,1.0
2012,1246,1231,-3.0,0.0142335154126,-0.0738634946116,-0.00449541310369,0.0184216621193,1.0
2012,1246,1124,-2.0,0.0261183345849,-0.0101758206261,0.0161442458007,0.00244506855688,1.0
2012,1246,1257,-3.0,0.0042122431448,0.0532213860747,0.0575173593795,-0.00755339844939,1.0
2012,1246,1242,-1.0,-0.0173754827826,-0.00492031122767,-0.00314441000192,0.0180156452404,1.0
2012,1257,1172,-9.0,-0.0243434448726,-0.0268115615474,-0.0232631585187,0.0191318570093,1.0
2012,1257,1307,-1.0,-0.0439582612424,-0.0712429153526,-0.0320767610319,0.0237343158435,1.0
2012,1257,1277,3.0,-0.0433000686758,-0.0592775173107,-0.0526220004404,0.0156913005396,1.0
2012,1257,1196,-3.0,0.021336601609,-0.0849451559068,-0.0362218105037,0.0318476251477,1.0
2012,1266,1140,-11.0,-0.0615255795859,-0.0025574452409,-0.00743922953668,0.0253557904989,1.0
2012,1266,1293,-3.0,-0.00844709420796,-0.0691461336834,-0.0175020842414,0.00201922835997,1.0
2012,1293,1161,-5.0,-0.0203791959468,0.00641579810909,7.76114073307e-05,0.0429927025657,1.0
2012,1307,1253,-7.0,0.0643274090164,0.0183151508389,-0.00892291238972,-0.000613617386472,1.0
2012,1326,1259,-13.0,0.0541958942483,-0.0117704327313,0.0520197171565,-0.0385154806911,1.0
2012,1326,1211,-5.0,0.0171943095363,-0.047638393547,0.00786249049813,-0.00260029103282,1.0
2012,1326,1153,-4.0,0.0701273126286,-0.0110992969152,0.0604511461839,-0.0195734277595,1.0
2012,1326,1393,1.0,0.073282842589,-0.0105474812749,0.0172922031387,-0.00490055089377,1.0
2012,1393,1421,-15.0,0.00316562394884,-0.00226059541851,-0.00611243987255,0.020183646033,1.0
2012,1393,1243,-7.0,-0.0349552486789,-0.010611917406,0.0202313983362,-0.0402860444369,1.0
2012,1393,1458,-3.0,-0.072595766572,-0.0230770951296,0.0410061139662,0.0263099473078,1.0
2012,1433,1455,7.0,-0.052380438501,-0.0374202440971,-0.0740782381045,0.0306197863538,1.0
2012,1435,1217,-7.0,-0.0582311783534,0.0272593750544,-0.0063915827984,0.0146600149345,1.0
2012,1458,1285,-9.0,0.024020495845,-0.0227485605378,-0.0468217389272,0.022635924655,1.0
2012,1458,1435,-1.0,0.0519290708262,-0.0285768719086,-0.0361225002555,-0.00897687859902,1.0
2012,1153,1400,-5.0,-0.0131223500166,0.0069093396673,-0.0165168357232,-0.00953780603923,1.0
2012,1153,1199,3.0,-0.0408522693835,-0.0197672731362,-0.0380560394156,0.0164502504517,1.0
2012,1166,1104,-1.0,-0.0186607735552,0.140940665021,0.0597994451693,-0.0346499412135,1.0
2012,1196,1438,-3.0,-0.0674407416783,0.0548332598197,0.000111205029657,0.0317031812277,1.0
2012,1196,1313,-8.0,-0.00328874561586,0.0797987262021,0.00782401716096,-0.00333423423836,1.0
2012,1196,1266,4.0,0.0161119452176,0.0572379111568,0.00118405653209,-0.00884242891524,1.0
2012,1199,1382,-11.0,-0.00619303054251,0.0165279210133,-0.00260227264779,-0.00337790175401,1.0
2012,1207,1125,-11.0,0.0286728734901,-0.0323393107065,-0.0195611419372,0.0129176622202,1.0
2012,1242,1178,-13.0,0.0560768207848,0.0796607741784,0.0394135508203,-0.0123092218134,1.0
2012,1242,1345,-8.0,0.0571768824722,-0.011155102948,0.0412912614534,0.00876265862209,1.0
2012,1242,1301,-9.0,0.0368460729611,0.0149760899733,0.022188780216,-0.00760763989774,1.0
2012,1242,1314,1.0,0.00701371204572,0.0290478830276,0.0249022196113,-0.0344448549767,1.0
2012,1242,1326,0.0,-0.00647010853601,0.0396455512844,0.0038409559107,-0.00473574317838,1.0
2012,1250,1181,13.0,0.0252039566553,-0.0131453390617,-0.0110860452059,-0.0228622138191,1.0
2012,1277,1254,-15.0,0.0992920758918,-0.00286209053167,0.00223085256263,0.00463049055425,1.0
2012,1277,1387,-8.0,0.0302424443693,-0.00591436204045,0.0206458103228,0.0217902025948,1.0
2012,1301,1361,5.0,-0.0282237853802,0.00829944951792,0.010235243841,0.0227662215987,1.0
2012,1301,1207,8.0,-0.0336934256009,0.00254976924546,0.00301802239057,-0.00136113074256,1.0
2012,1313,1281,13.0,0.0146147260697,-0.0801975266692,-0.0497310354616,0.0355276899814,1.0
2012,1314,1436,-15.0,0.00577350502455,-0.00225590836264,0.0194392162354,0.0291253398319,1.0
2012,1314,1166,-7.0,0.0103179702099,-0.0964247872099,-0.0527084121129,0.0664162572897,1.0
2012,1314,1325,-12.0,0.0312305480577,0.00613953249887,0.0320980260002,0.0153883748442,1.0
2012,1325,1276,9.0,0.0117985327257,-0.0295590161953,-0.0325449009977,0.0609413965115,1.0
2012,1325,1378,1.0,-0.0197824506441,0.0159180719241,-0.00525858487819,0.00972356806567,1.0
2012,1345,1388,3.0,-0.043797575333,0.0318614701431,-0.0264757202676,-0.0159865806674,1.0
2012,1387,1272,1.0,0.0109444854684,0.00612115129523,-0.0377208254721,0.0152801850324,1.0
2012,1462,1323,3.0,0.0269682940078,0.00300121894223,0.0218647948598,0.00239964439127,1.0
2012,1462,1250,-5.0,-0.00122064438707,-0.021341914267,0.00629902535191,0.00770355764216,1.0
2013,1299,1251,0.0,0.0379661518546,-0.0811598766677,-0.0223239048717,0.0203683158313,1.0
2013,1388,1292,0.0,-0.0099130383242,0.00246748566836,0.00762001477446,-0.0107544550678,1.0
2013,1241,1254,0.0,0.0522676591228,-0.0512901706715,-0.0660651106681,-0.0247561008744,1.0
2013,1247,1129,0.0,-0.0740260578139,-0.0236101737111,0.00227739337255,-0.000650321623949,1.0
2013,1247,1243,9.0,-0.0288231450772,0.00555243076317,0.0181849812852,-0.0580703081651,1.0
2013,1247,1279,1.0,-0.0524111610812,0.0266978302766,0.0101451483508,-0.0333667212462,1.0
2013,1112,1125,-5.0,0.0259903180999,-0.0147395771504,-0.0464561052909,0.042308405926,1.0
2013,1112,1217,-8.0,0.0390446017089,-0.0282964295399,-0.031433744231,0.0558569952956,1.0
2013,1139,1137,-5.0,-0.0261131973112,-0.0102388471466,-0.00485803172507,0.0461886398204,1.0
2013,1143,1424,7.0,-0.0345899221041,-0.0450800545509,0.0125372884753,-0.0145866363498,1.0
2013,1161,1281,-1.0,0.0185436087193,-0.0136045616466,-0.0169812695153,0.0277467566122,1.0
2013,1211,1380,-15.0,-0.00239377030429,0.00566341867221,0.0705832925555,0.0423543657425,1.0
2013,1217,1307,11.0,-0.0490284100093,0.048036544861,0.0605609297014,-0.0294228678505,1.0
2013,1257,1299,-15.0,-0.0120509238109,0.0344334827943,0.0455183159507,0.0277109387538,1.0
2013,1257,1161,-7.0,-0.0317259731313,-0.00666319888996,0.000292425976558,-0.0220225046742,1.0
2013,1257,1332,-11.0,-0.00226451042468,0.00372298626939,-0.00240405522353,0.0204885249075,1.0
2013,1257,1181,-1.0,0.0351098383777,-0.0850376469691,-0.0337215140094,0.0671474356955,1.0
2013,1257,1455,-8.0,-0.0390476668593,-0.00576517629339,0.000436446507007,-0.00175244726955,1.0
2013,1257,1276,-3.0,0.0229207922572,-0.0331918860088,-0.035888644719,0.0497715306009,1.0
2013,1266,1172,-11.0,-0.0375773898137,-0.0536531791795,0.00330320770492,0.049982064765,1.0
2013,1266,1139,-3.0,-0.0407063008381,-0.0347725853165,0.016896606816,0.00114765942341,1.0
2013,1266,1274,1.0,-0.0359802210432,-0.0440905757612,0.00472576749136,0.0343240317399,1.0
2013,1272,1388,-5.0,-0.0273268759089,0.00195758879533,0.00488431423068,-0.00249777007855,1.0
2013,1276,1355,-9.0,-0.011368401358,-0.0298891222364,0.0142941912595,0.0191269932761,1.0
2013,1276,1433,-1.0,0.015141357211,0.0149879242759,0.0317430697702,-0.039296630126,1.0
2013,1276,1242,3.0,-0.0540136483365,0.00388802125265,-0.000235664657137,-0.0134642208332,1.0
2013,1276,1196,1.0,-0.0467806794813,-0.0178505506226,-0.000602339370511,-0.00981244404572,1.0
2013,1276,1393,0.0,-0.0132728543977,0.0330323956611,0.0420988519417,-0.0626689174693,1.0
2013,1277,1434,-11.0,0.0156668479556,-0.0226962881885,-0.0232689949093,0.0344668158839,1.0
2013,1277,1272,-3.0,0.0181175199582,-0.0301643843299,-0.0120000098331,-0.0015939608792,1.0
2013,1332,1329,7.0,-0.00426742248246,0.0119064179321,0.00424434032086,0.0214916041822,1.0
2013,1332,1387,8.0,-0.0166511997004,-0.0280455143721,-0.00375588597703,0.0411920799364,1.0
2013,1387,1308,-9.0,0.0165294186333,0.0342546523938,-0.0124282089872,-0.0548477914096,1.0
2013,1393,1285,-9.0,0.0105520738881,-0.0394443297625,-0.0337088640413,0.101885967349,1.0
2013,1393,1143,-8.0,-0.00374399193423,0.040177514099,-0.010781051332,0.0554455703502,1.0
2013,1393,1231,3.0,-0.00723817596971,-0.0812504716075,-0.0481613312218,0.0218257982645,1.0
2013,1393,1266,1.0,0.0166585985045,0.0243008425831,-0.0282353475229,0.0292708078012,1.0
2013,1433,1103,-7.0,-0.0333561992268,0.0185582812254,-0.00772758323809,-0.00132984168652,1.0
2013,1455,1338,1.0,0.0304006909734,-0.015542946284,-0.0313830707288,-0.00317929757813,1.0
2013,1455,1211,8.0,0.0243405082091,-0.0241923943898,-0.0526302832798,0.0260699968964,1.0
2013,1455,1247,-4.0,0.107709914775,-0.0220601423434,-0.0068594505087,0.0615636568271,1.0
2013,1455,1326,7.0,0.0200614988897,-0.0196844280214,-0.0112276590075,0.0450542556747,1.0
2013,1166,1153,-3.0,0.00141566618919,0.102484117217,0.110325753736,-0.0910174008977,1.0
2013,1181,1107,-13.0,-0.028463029449,0.0631724282918,0.0410604595362,-0.0304156506732,1.0
2013,1181,1166,-5.0,-0.0465813796749,0.00128731807186,-0.0313216965882,0.00898771828617,1.0
2013,1181,1277,-1.0,-0.0528019866066,0.070759784109,0.0136948106317,-0.0434810942935,1.0
2013,1195,1207,13.0,-0.0275864086378,-0.0324246954889,0.00155187732837,0.0187730487702,1.0
2013,1195,1361,8.0,-0.0311158204486,-0.00593108887662,0.0187653250251,0.0119268280809,1.0
2013,1196,1322,-11.0,0.069154054491,0.073074115894,0.036360450286,-0.0272633129855,1.0
2013,1196,1278,-8.0,0.0281922574332,0.054989966527,0.0408273581956,-0.0806010042518,1.0
2013,1196,1195,-12.0,0.045904260825,0.061163387679,0.0253668139131,-0.00868977487876,1.0
2013,1228,1160,-3.0,-0.0314617913772,-0.0348853622574,-0.0249442321021,-0.00912623544121,1.0
2013,1231,1241,-15.0,0.00907300996159,0.0753207933417,0.0674268380896,0.0392794718679,1.0
2013,1231,1396,-8.0,0.0387612965707,0.0791179330788,0.0552498535375,0.0321119055266,1.0
2013,1235,1323,3.0,0.00705142012883,-0.00112528891282,-0.00430833602748,-0.000286316205212,1.0
2013,1242,1443,-15.0,0.0531532301726,0.0252387083529,0.0495988526745,-0.022347718099,1.0
2013,1242,1314,-7.0,0.069564175352,0.00197637784094,0.0422277411867,-0.0131688124396,1.0
2013,1274,1334,-13.0,0.0293580180728,-0.0460813871758,0.0124231294924,0.00430954039141,1.0
2013,1274,1228,-5.0,0.0568112935754,0.0367754507379,0.0485635558355,-0.0201959404022,1.0
2013,1278,1417,5.0,0.0428711570735,-0.0154185077176,-0.0159417378325,0.0955735873129,1.0
2013,1279,1458,7.0,-0.0277080720883,-0.00128985726091,0.0171916845213,0.00256800940248,1.0
2013,1314,1437,-1.0,-0.0540780664309,0.0234266750308,0.0231403614349,-0.00213106814286,1.0
2013,1326,1233,-13.0,0.0732800282493,-0.0160193677578,-0.00257538333787,0.00516780922548,1.0
2013,1326,1235,-8.0,0.0306377286981,-0.0140068884096,-0.00320001420702,-0.00888996071205,1.0
2013,1326,1112,-4.0,0.0212758575893,-0.00909109704704,0.00363774871074,-0.0168269653622,1.0
2013,1361,1328,-3.0,0.0265646031242,0.00512983086137,0.00104416962328,-0.0142324177039,1.0
2013,1396,1301,1.0,0.00169161475706,-0.058041349153,-0.0627566935146,-0.00859127799995,1.0
2014,1107,1291,0.0,0.0730140712098,-0.0210964312655,-0.00301939109479,0.0318797581356,1.0
2014,1301,1462,0.0,-0.0456441980231,-0.0615398762458,-0.0196459058428,0.00547703259084,1.0
2014,1142,1411,0.0,-0.00312972584186,-0.0226751870903,-0.0567756374604,-0.00604502797803,1.0
2014,1397,1234,0.0,0.0114817243099,-0.0165466186841,-0.0208433344188,0.0169890727374,1.0
2014,1397,1269,5.0,0.0281714315378,-0.00550918038274,-0.0162413515933,0.0396481556866,1.0
2014,1397,1273,-3.0,0.0065018732559,-0.0501399263506,-0.0260907806861,0.0550970470378,1.0
2014,1163,1386,-3.0,-0.0131889654378,0.0104645494732,-0.0239741815619,0.00360968069731,1.0
2014,1163,1437,5.0,-0.0217890650555,0.0207961321225,-0.0111944725774,-0.015903456837,1.0
2014,1163,1235,4.0,-0.00520768604561,0.0317861516537,-0.025646609494,0.0204276993532,1.0
2014,1163,1277,3.0,-0.0307971266329,0.000184035359166,-0.0268932401534,-0.00838577434463,1.0
2014,1163,1196,6.0,-0.02161962745,0.014099899053,-0.0179320518249,-0.0340000241217,1.0
2014,1163,1246,-1.0,-0.0151678204322,0.0474775810964,-0.0058965230297,-0.0766893432235,1.0
2014,1173,1326,5.0,0.00792425419919,0.0628975767569,0.0190253734893,0.0232129658776,1.0
2014,1173,1393,8.0,0.00653788607725,0.0407284677726,0.0287154785523,-0.0259982590563,1.0
2014,1173,1390,1.0,0.00195077471866,0.0107764853283,-0.000418628575733,0.0362512962713,1.0
2014,1196,1107,-15.0,0.0206393903356,0.0266974575255,0.0243495580774,0.0143091730543,1.0
2014,1196,1338,-8.0,0.00833515210331,0.0261127290741,0.00633215285305,-0.00593992949382,1.0
2014,1196,1417,-3.0,0.0203901420627,-0.0297205907955,-0.0265412666928,0.0475994483659,1.0
2014,1196,1173,-10.0,0.0135367846909,-0.0145510798326,-0.00324749665216,0.00850331278587,1.0
2014,1217,1153,7.0,0.017328978406,0.046850185392,0.0503416621355,-0.0428687084342,1.0
2014,1257,1264,-9.0,-0.00361712673806,-0.0181662078245,0.0207063856963,-0.00356124206116,1.0
2014,1257,1387,-1.0,-0.0157661615375,0.0402028717193,0.0284831037362,0.0416019607856,1.0
2014,1276,1459,-13.0,-0.0215757865921,0.0279927232805,0.0385381377429,-0.0303306285996,1.0
2014,1276,1400,-5.0,-0.0373375428866,0.0741804866165,0.0431351895412,-0.0881118211301,1.0
2014,1276,1397,-9.0,-0.0468625211162,0.0595223469967,0.0320432666587,-0.082747592412,1.0
2014,1277,1174,-9.0,0.0600725804218,0.0317724109399,0.0269041794851,0.0115902478229,1.0
2014,1277,1217,-8.0,0.0198672157702,-0.00260240437241,-0.00116975090394,-0.000744612036284,1.0
2014,1277,1438,3.0,-0.0116683998884,0.0165394023122,0.020658585307,-0.0210125929582,1.0
2014,1295,1328,7.0,0.0159408855512,-0.0271047930783,0.0540270855986,-0.0204196243994,1.0
2014,1332,1140,-3.0,-0.0191180252356,0.0371282968809,0.00296505735346,-0.0318625232353,1.0
2014,1338,1160,1.0,0.00241385428442,0.0254320373273,0.020650905323,0.00866582779561,1.0
2014,1361,1308,-9.0,0.0305269389928,-0.0347400516068,-0.0617653977072,0.00400645468054,1.0
2014,1361,1295,-8.0,0.0158939950137,-0.00820411606479,-0.0765585531588,0.0580481217503,1.0
2014,1387,1301,-7.0,0.0602558359977,0.01384528019,-0.0101487054461,-0.0274521199545,1.0
2014,1393,1444,-11.0,0.0110975400961,0.00945136820614,-0.0268138701657,0.0456584846953,1.0
2014,1400,1113,-3.0,-0.000109951432431,-0.0660591483108,-0.0168845609208,0.100815682271,1.0
2014,1437,1454,-13.0,0.0504312505545,0.0325049134639,0.0267058603229,0.016420481142,1.0
2014,1458,1110,-13.0,-0.0334413356038,-0.0106045599768,-0.0408988706334,0.0156347677968,1.0
2014,1458,1332,-5.0,0.0101890889945,-0.0250997535172,-0.0152241787773,-0.0161846299733,1.0
2014,1458,1124,-4.0,0.0130417481485,-0.00780981673322,0.00670560501614,-0.0869153032077,1.0
2014,1458,1112,1.0,-0.0590829016374,0.0275502669228,-0.0118905037537,-0.0587781206696,1.0
2014,1112,1451,-15.0,0.0485852458547,-0.0457797179814,-0.00774542027206,0.0569697340953,1.0
2014,1112,1211,-7.0,0.0182129052609,-0.0318691331423,-0.0214355593034,0.0501292462533,1.0
2014,1112,1361,-3.0,0.034187895712,0.0115359998153,0.0404035056992,-0.00613629636586,1.0
2014,1124,1304,-5.0,-0.0537292141113,0.0435505522846,0.0209903621693,0.0877686307616,1.0
2014,1124,1166,3.0,-0.0387442700371,-0.0410865471457,-0.0500513912928,0.101167534491,1.0
2014,1166,1418,-11.0,0.0437275514421,0.050835107305,0.0394048219452,-0.0750270172274,1.0
2014,1211,1329,-1.0,0.0282411857461,0.015902521656,0.0244509686379,0.00641779736049,1.0
2014,1235,1300,-11.0,-0.0116623603179,0.02712067405,0.0174622480393,-0.0539083401374,1.0
2014,1235,1314,-3.0,0.00170257022581,0.0187682630749,0.00738304709317,-0.0687365303036,1.0
2014,1242,1184,-13.0,0.0768100779759,-0.0365178853393,0.0114265191114,0.0821405544278,1.0
2014,1246,1243,-1.0,0.0188270386055,0.00246342847766,0.0146431910403,0.0412918066697,1.0
2014,1246,1455,7.0,-0.0434878105083,-0.01330416417,-0.00641238022009,0.0412270242374,1.0
2014,1246,1257,4.0,0.0101157593799,-0.0221974525015,-0.0210496132775,0.0373572301766,1.0
2014,1246,1276,6.0,0.0417022991073,-0.0589237731108,-0.024313168514,0.0983897991995,1.0
2014,1246,1458,6.0,0.0291832401614,-0.0413784593854,-0.00431605942865,0.094757864142,1.0
2014,1272,1203,-1.0,-0.0295419473386,-0.0250105084814,0.0094270146557,-0.000367062913221,1.0
2014,1273,1181,11.0,0.039561474896,-0.0134395016814,0.00668778605588,-0.0182656690101,1.0
2014,1314,1344,-5.0,0.0238210135049,-0.0146325033495,0.0370576367647,0.0163851731633,1.0
2014,1372,1433,7.0,0.00420742942095,0.0119444813648,0.0420777541701,0.0059835151898,1.0
2014,1390,1307,3.0,-0.017308070072,0.0366289484201,0.00474933250634,-0.0192315590967,1.0
2014,1390,1242,8.0,-0.0163941425871,0.0236760294427,-0.0276395248017,-0.03951251919,1.0
2014,1417,1409,-9.0,-0.0320894055043,0.0704950539529,0.049586389227,-0.0230041836506,1.0
2014,1417,1372,-8.0,0.0010882502416,0.042051751051,0.0293818684762,-0.0592717234556,1.0
2014,1438,1157,-15.0,0.0284022605085,0.0365161928418,0.0151661082755,-0.00142897996629,1.0
2014,1438,1272,-7.0,0.0733719301821,0.0237475788648,-0.0209098461904,-0.00131582409587,1.0
2014,1455,1142,-15.0,0.0896933417737,0.0140323185716,0.0543675146454,0.0194172530638,1.0
2015,1214,1264,0.0,0.0310296719134,-0.0298509983572,-0.0284368990374,0.0232223641975,1.0
2015,1279,1140,0.0,0.0025164760516,-0.0326145919435,-0.0333181953878,0.00933984255404,1.0
2015,1173,1129,0.0,-0.00327310599471,-0.05101514111,0.0085947413236,-0.00732615866047,1.0
2015,1173,1344,5.0,0.0100633382793,0.0454093127237,0.0194634967059,-0.0636675655492,1.0
2015,1352,1316,0.0,-0.0126254594055,0.00939609105702,-0.00734194198664,0.0141975602709,1.0
2015,1112,1411,-13.0,0.102597453031,0.0378014345375,0.0417673093316,-0.0174124481797,1.0
2015,1112,1326,-8.0,0.0740003460962,-0.0138215041561,-0.000986593192056,0.0021776956627,1.0
2015,1112,1462,-4.0,0.0584943538759,0.0112833443963,0.0112729706015,0.0178424408909,1.0
2015,1116,1459,-7.0,-0.0518759653229,-0.0211156975843,-0.0102853430804,0.0323638123916,1.0
2015,1139,1400,-5.0,-0.0182592130602,0.022590796612,0.00513669333757,-0.0080223110477,1.0
2015,1153,1345,-1.0,-0.0070898579706,0.0143669479335,0.00190602577136,0.00262679853703,1.0
2015,1207,1186,-9.0,0.0472235441312,-0.0507141417985,-0.0135465072559,0.0361852618042,1.0
2015,1209,1124,11.0,-0.00526271991221,-0.065510916149,0.0406875497065,-0.085633464299,1.0
2015,1246,1214,-15.0,0.0115417348403,0.0403628698564,0.0602201392378,0.012992800803,1.0
2015,1246,1153,-7.0,0.0219200213565,0.00724284770211,0.0139011132173,0.00980108083599,1.0
2015,1246,1452,-4.0,0.0333503811405,0.0263354000415,0.0581175696181,-0.0414018592728,1.0
2015,1246,1323,-2.0,0.0449499160456,-0.0407995826952,-0.039745895007,0.0802458160842,1.0
2015,1301,1261,-1.0,0.0137921525662,0.0153518676226,-0.0158391618081,0.00753189995241,1.0
2015,1301,1437,7.0,0.00921398677166,-0.0273322370115,-0.029825275407,0.0198336205897,1.0
2015,1314,1217,-9.0,-0.00514774010187,0.00402869811039,0.0463903412345,0.0270049361598,1.0
2015,1314,1116,-1.0,0.0548674976851,0.00107697375925,0.0282519049652,0.0167280328349,1.0
2015,1323,1318,-11.0,-0.0237243681789,-0.0155516317874,0.0190943809017,-0.0175804715901,1.0
2015,1323,1139,-3.0,-0.0449483363786,0.0258164135712,0.0659530927722,-0.0673951665788,1.0
2015,1323,1455,-4.0,-0.06129411702,0.0422245419921,0.0645799234031,-0.0591579974376,1.0
2015,1326,1433,3.0,-0.00210811947053,0.0413022676554,0.0676236081213,-0.0101837455774,1.0
2015,1412,1235,11.0,-0.00860581385263,-0.0278182337439,-0.0519852250797,0.0471328215088,1.0
2015,1417,1374,5.0,-0.018029441238,0.000487099242926,-0.0433785402758,-0.0109201912707,1.0
2015,1417,1412,-3.0,0.0251071091202,0.0171525577549,0.00965324081854,-0.00153515092436,1.0
2015,1428,1372,-7.0,0.0358537699491,0.0296590586912,-0.0118381105847,-0.0376033187751,1.0
2015,1428,1207,1.0,0.0269241067583,0.0664330705182,0.0260454217176,-0.0256208153103,1.0
2015,1437,1248,-15.0,0.0588604931371,-0.0216470069303,-0.0212038117019,0.0393576986295,1.0
2015,1462,1279,-5.0,0.0022642411552,-0.000887544602008,0.0451854995216,-0.0310235792361,1.0
2015,1462,1209,-8.0,0.0123005081172,0.0332200407204,-0.00114135885542,0.00541146370743,1.0
2015,1181,1352,-15.0,0.0153972800727,-0.00202671904832,0.0541419092517,0.0233136850338,1.0
2015,1181,1361,-7.0,-0.0176679092852,0.061603297273,0.083044587861,-0.0209384704517,1.0
